Record_Type,Hospital_ID,Hospital_Name,Product_ID,Product_Name,Product_Category,Usage_Family,Movement_Date,Movement_Qty,Current_Stock,Expiry_Date,Consignment_Start_Date
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2025-10-27,1,,,2024-07-30
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2025-02-02,1,,,2024-07-30
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2024-11-14,1,,,2024-07-30
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2025-02-21,1,,,2024-07-30
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2025-10-25,1,,,2024-07-30
movement,H001,General Hospital North,DK-110,Calibration Kit 11,Diagnostic Kits,low,2024-11-08,1,,,2024-07-30
inventory,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,,,3,2026-02-15,2024-12-01
movement,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,2025-10-27,1,,,2024-12-01
movement,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,2025-03-10,1,,,2024-12-01
movement,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,2025-10-15,1,,,2024-12-01
movement,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,2025-08-22,1,,,2024-12-01
movement,H001,General Hospital North,DK-111,Calibration Kit 12,Diagnostic Kits,low,2025-10-21,1,,,2024-12-01
inventory,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,,,15,2027-02-12,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-02-02,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-01-25,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-11-05,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-01-12,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-10-15,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-04-25,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2024-12-24,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-01-31,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-02-09,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-03-03,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-06-17,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-07-15,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-08-13,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2024-12-18,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2024-11-24,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-06-18,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-07-26,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-07-13,1,,,2025-04-06
movement,H001,General Hospital North,DK-112,Reagent Pack 13,Diagnostic Kits,medium,2025-05-07,1,,,2025-04-06
inventory,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,,,19,2027-04-08,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-04-05,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-01-11,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-02-10,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-10-05,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-10-19,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-02-23,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-08-08,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-03-11,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-07-13,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-09-19,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-05-31,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-10-21,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-07-23,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-05-20,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-07-03,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-09-06,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-04-15,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-02-20,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-11-30,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-06-24,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-01-16,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-10-08,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-12-26,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-02-28,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-11-21,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-12-19,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-10-03,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-02-15,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2025-06-25,1,,,2025-03-04
movement,H001,General Hospital North,DK-113,Rapid Test Kit 14,Diagnostic Kits,high,2024-12-21,1,,,2025-03-04
inventory,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,,,8,2026-09-22,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-07-09,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-07-04,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-01-20,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-08-10,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2024-11-23,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-06-03,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-08-13,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2024-12-09,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-01-05,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-07-13,1,,,2025-03-18
movement,H001,General Hospital North,DK-114,Reagent Pack 15,Diagnostic Kits,medium,2025-03-12,1,,,2025-03-18
inventory,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,,,16,2026-02-16,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-07-07,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-11-03,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-11-24,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-06-08,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2024-10-27,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-09-20,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-01-03,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-07-14,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-09-04,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2024-11-11,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-04-13,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-02-16,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2024-11-29,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-04-21,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-02-11,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-11-21,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-09-29,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-10-18,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2024-12-07,1,,,2024-09-02
movement,H001,General Hospital North,DK-115,Cartridge Diagnostic Kit 16,Diagnostic Kits,medium,2025-09-10,1,,,2024-09-02
inventory,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,,,2,2027-01-08,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-04-19,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-09-21,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-11-04,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-06-21,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-05-23,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-14,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-11-05,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-05-26,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-08-10,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-12-11,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-07-21,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-12-19,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-10-04,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-05-28,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-22,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-02-12,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-05-01,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-01-12,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-11-07,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-09-07,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-07-27,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-09-03,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-12,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-06,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-08-27,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-04-28,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-11-13,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-08-26,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-11-13,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-06-08,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-21,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-04-29,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-11,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-12-18,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-11-14,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2024-10-06,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-07-21,1,,,2024-08-04
movement,H001,General Hospital North,DK-116,Rapid Test Kit 17,Diagnostic Kits,high,2025-07-12,1,,,2024-08-04
inventory,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,,,6,2027-01-21,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-08-15,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2024-10-03,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-04-04,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-05-30,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-06-22,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2024-10-14,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-08-01,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-08-03,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-11-13,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2024-12-23,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-08-19,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-05-05,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-06-10,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-07-06,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-10-21,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2024-10-26,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-07-06,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-05-30,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-01-01,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-03-10,1,,,2025-02-18
movement,H001,General Hospital North,DK-117,Rapid Test Kit 18,Diagnostic Kits,high,2025-05-05,1,,,2025-02-18
inventory,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,,,21,2026-01-23,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-02-01,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-07-13,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-11-06,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-10-01,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-01-24,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-04-17,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-06-02,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-11-17,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2024-10-19,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-06-18,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-04-16,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-01-19,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-03-09,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-09-27,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-05-12,1,,,2024-08-09
movement,H001,General Hospital North,DK-118,Rapid Test Kit 19,Diagnostic Kits,high,2025-02-03,1,,,2024-08-09
